num_cores,n_tasks,target_utilization,scheduling_type,scheduling_policy,allocation_policy,avg_response_time_cf,avg_response_time_milp,schedulability_ratio_cf,schedulability_ratio_milp,total_utilization,analysis_overhead
16,50,0.5,Partitioned,HEFT,Best-Fit Decreasing,152.20276194896627,9.156686074846528,0.74,1.0,0.5,0.020340919494628906
16,50,0.5,Partitioned,HEFT,Worst-Fit Decreasing,38.08001142430493,9.156686074846528,1.0,1.0,0.5,0.020096540451049805
16,50,0.5,Partitioned,HEFT,Round-Robin,36.53428043393349,9.156686074846528,1.0,1.0,0.5,0.01991868019104004
16,50,0.5,Global,LDF,,341.53660590152134,15.311293746097762,1.0,1.0,0.5,0.021381616592407227
16,50,0.5,Partitioned,LDF,First-Fit Decreasing,126.95991978765913,13.178903333429593,1.0,1.0,0.49999999999999967,0.021314144134521484
16,50,0.5,Partitioned,LDF,Best-Fit Decreasing,126.95991978765913,13.178903333429593,1.0,1.0,0.49999999999999967,0.021587371826171875
16,50,0.5,Partitioned,LDF,Worst-Fit Decreasing,30.17690312854586,13.178903333429593,1.0,1.0,0.49999999999999967,0.021195173263549805
16,50,0.5,Partitioned,LDF,Round-Robin,30.531081437709336,13.178903333429593,1.0,1.0,0.49999999999999967,0.021160364151000977
16,50,0.75,Global,FIFO,,438.5215356769918,20.627580222827984,0.5,1.0,0.7500000000000002,0.020769357681274414
16,50,0.75,Partitioned,FIFO,First-Fit Decreasing,219.64251975814906,19.32173361686197,0.82,1.0,0.7499999999999998,0.020459651947021484
16,50,0.75,Partitioned,FIFO,Best-Fit Decreasing,219.64251975814906,19.32173361686197,0.82,1.0,0.7499999999999998,0.02072739601135254
16,50,0.75,Partitioned,FIFO,Worst-Fit Decreasing,54.8043280660652,19.32173361686197,1.0,1.0,0.7499999999999998,0.02042984962463379
16,50,0.75,Partitioned,FIFO,Round-Robin,51.301961655702534,19.32173361686197,1.0,1.0,0.7499999999999998,0.020369768142700195
16,50,0.75,Global,HEFT,,433.98557993791275,14.745248684100881,0.46,1.0,0.7499999999999997,0.020163774490356445
16,50,0.75,Partitioned,HEFT,First-Fit Decreasing,216.75900915821387,14.897589867103397,0.54,1.0,0.7500000000000002,0.019878387451171875
16,50,0.75,Partitioned,HEFT,Best-Fit Decreasing,216.75900915821387,14.897589867103397,0.54,1.0,0.7500000000000002,0.02020549774169922
16,50,0.75,Partitioned,HEFT,Worst-Fit Decreasing,50.814967481027765,14.897589867103397,0.98,1.0,0.7500000000000002,0.01975417137145996
16,50,0.75,Partitioned,HEFT,Round-Robin,52.50262108083447,14.897589867103397,1.0,1.0,0.7500000000000002,0.019677162170410156
16,50,0.75,Global,LDF,,573.6465638343864,29.567226394794574,0.74,1.0,0.7500000000000001,0.020935535430908203
16,50,0.75,Partitioned,LDF,First-Fit Decreasing,271.4167961654459,30.470042023386203,1.0,1.0,0.7500000000000001,0.01959538459777832
16,50,0.75,Partitioned,LDF,Best-Fit Decreasing,271.4167961654459,30.470042023386203,1.0,1.0,0.7500000000000001,0.0198361873626709
16,50,0.75,Partitioned,LDF,Worst-Fit Decreasing,68.44981662543245,30.470042023386203,1.0,1.0,0.7500000000000001,0.019374847412109375
16,50,0.75,Partitioned,LDF,Round-Robin,67.16134607716734,30.470042023386203,1.0,1.0,0.7500000000000001,0.01941514015197754
16,100,0.25,Global,FIFO,,197.19006714950476,5.530661618482725,0.87,1.0,0.24999999999999997,0.053194522857666016
16,100,0.25,Partitioned,FIFO,First-Fit Decreasing,80.77126045548907,4.565686650141742,0.99,1.0,0.25000000000000017,0.04372763633728027
16,100,0.25,Partitioned,FIFO,Best-Fit Decreasing,80.77126045548907,4.565686650141742,0.99,1.0,0.25000000000000017,0.04456925392150879
16,100,0.25,Partitioned,FIFO,Worst-Fit Decreasing,19.32684812045599,4.565686650141742,1.0,1.0,0.25000000000000017,0.04370903968811035
16,100,0.25,Partitioned,FIFO,Round-Robin,18.83915051290412,4.565686650141742,1.0,1.0,0.25000000000000017,0.043785810470581055
16,100,0.25,Global,HEFT,,154.34294141102188,4.740323237194217,0.88,1.0,0.25000000000000006,0.05244588851928711
16,100,0.25,Partitioned,HEFT,First-Fit Decreasing,78.03791477645628,3.4312583170124515,0.99,1.0,0.24999999999999997,0.03954267501831055
16,100,0.25,Partitioned,HEFT,Best-Fit Decreasing,78.03791477645628,3.4312583170124515,0.99,1.0,0.24999999999999997,0.04022836685180664
16,100,0.25,Partitioned,HEFT,Worst-Fit Decreasing,19.017558610613076,3.4312583170124515,1.0,1.0,0.24999999999999997,0.03944063186645508
16,100,0.25,Partitioned,HEFT,Round-Robin,18.486236173619368,3.4312583170124515,1.0,1.0,0.24999999999999997,0.03915548324584961
16,100,0.25,Global,LDF,,169.30397852527076,4.291755288383749,1.0,1.0,0.25000000000000006,0.051084280014038086
16,100,0.25,Partitioned,LDF,First-Fit Decreasing,68.98265669863093,4.4955128355337015,1.0,1.0,0.24999999999999997,0.10040950775146484
16,100,0.25,Partitioned,LDF,Best-Fit Decreasing,68.98265669863093,4.4955128355337015,1.0,1.0,0.24999999999999997,0.04695010185241699
16,100,0.25,Partitioned,LDF,Worst-Fit Decreasing,17.25353986014061,4.4955128355337015,1.0,1.0,0.24999999999999997,0.045749664306640625
16,100,0.25,Partitioned,LDF,Round-Robin,17.261650471722202,4.4955128355337015,1.0,1.0,0.24999999999999997,0.04571890830993652
16,100,0.5,Global,FIFO,,348.5269179102208,9.46817288740943,0.74,1.0,0.4999999999999998,0.04702472686767578
16,100,0.5,Partitioned,FIFO,First-Fit Decreasing,163.56153806668792,10.445373872778955,0.92,1.0,0.5000000000000001,0.04462766647338867
16,100,0.5,Partitioned,FIFO,Best-Fit Decreasing,163.56153806668792,10.445373872778955,0.92,1.0,0.5000000000000001,0.04525136947631836
16,100,0.5,Partitioned,FIFO,Worst-Fit Decreasing,40.119054976101296,10.445373872778955,1.0,1.0,0.5000000000000001,0.04416203498840332
16,100,0.5,Partitioned,FIFO,Round-Robin,39.755531363165254,10.445373872778955,1.0,1.0,0.5000000000000001,0.04410409927368164
16,100,0.5,Global,HEFT,,301.27131269514905,8.40077246146096,0.57,1.0,0.49999999999999983,0.05080223083496094
16,100,0.5,Partitioned,HEFT,First-Fit Decreasing,144.73536649628,7.992114307726909,0.77,1.0,0.4999999999999999,0.04480242729187012
16,100,0.5,Partitioned,HEFT,Best-Fit Decreasing,144.73536649628,7.992114307726909,0.77,1.0,0.4999999999999999,0.04584217071533203
16,100,0.5,Partitioned,HEFT,Worst-Fit Decreasing,34.97811417511237,7.992114307726909,1.0,1.0,0.4999999999999999,0.04401397705078125
16,100,0.5,Partitioned,HEFT,Round-Robin,35.037456779627,7.992114307726909,1.0,1.0,0.4999999999999999,0.043859004974365234
16,100,0.5,Global,LDF,,339.8950662471285,10.662956309042174,1.0,1.0,0.5000000000000002,0.052985429763793945
16,100,0.5,Partitioned,LDF,First-Fit Decreasing,161.67008862580454,11.793667359765493,1.0,1.0,0.5000000000000002,0.04373621940612793
16,100,0.5,Partitioned,LDF,Best-Fit Decreasing,161.67008862580454,11.793667359765493,1.0,1.0,0.5000000000000002,0.04433608055114746
16,100,0.5,Partitioned,LDF,Worst-Fit Decreasing,40.5065742248798,11.793667359765493,1.0,1.0,0.5000000000000002,0.043050527572631836
16,100,0.5,Partitioned,LDF,Round-Robin,40.410496394993885,11.793667359765493,1.0,1.0,0.5000000000000002,0.04301857948303223
16,100,0.75,Global,FIFO,,507.9419925222462,16.94173205533774,0.45,1.0,0.7500000000000007,0.05115628242492676
16,100,0.75,Partitioned,FIFO,First-Fit Decreasing,227.50984603396225,15.214526416571703,0.76,1.0,0.7499999999999998,0.04105544090270996
16,100,0.75,Partitioned,FIFO,Best-Fit Decreasing,227.50984603396225,15.214526416571703,0.76,1.0,0.7499999999999998,0.04197955131530762
16,100,0.75,Partitioned,FIFO,Worst-Fit Decreasing,55.563326568980635,15.214526416571703,1.0,1.0,0.7499999999999998,0.04056668281555176
16,100,0.75,Partitioned,FIFO,Round-Robin,55.35528249674859,15.214526416571703,1.0,1.0,0.7499999999999998,0.04050326347351074
16,100,0.75,Global,HEFT,,434.9083479482919,12.60664238909838,0.46,1.0,0.7499999999999994,0.05273032188415527
16,100,0.75,Partitioned,HEFT,First-Fit Decreasing,198.27096747465382,11.869175017190257,0.63,1.0,0.7500000000000002,0.04831957817077637
16,100,0.75,Partitioned,HEFT,Best-Fit Decreasing,198.27096747465382,11.869175017190257,0.63,1.0,0.7500000000000002,0.04911351203918457
16,100,0.75,Partitioned,HEFT,Worst-Fit Decreasing,48.76166062067366,11.869175017190257,1.0,1.0,0.7500000000000002,0.0479273796081543
16,100,0.75,Partitioned,HEFT,Round-Robin,47.58993506472614,11.869175017190257,1.0,1.0,0.7500000000000002,0.04795956611633301
16,100,0.75,Global,LDF,,518.5978825797243,21.616734001180145,0.78,1.0,0.7500000000000001,0.05180978775024414
16,100,0.75,Partitioned,LDF,First-Fit Decreasing,228.9458943252452,19.670090741401633,1.0,1.0,0.7500000000000001,0.043482303619384766
16,100,0.75,Partitioned,LDF,Best-Fit Decreasing,228.9458943252452,19.670090741401633,1.0,1.0,0.7500000000000001,0.044217586517333984
16,100,0.75,Partitioned,LDF,Worst-Fit Decreasing,56.468484261875666,19.670090741401633,1.0,1.0,0.7500000000000001,0.04376554489135742
16,100,0.75,Partitioned,LDF,Round-Robin,56.36903963781675,19.670090741401633,1.0,1.0,0.7500000000000001,0.043250322341918945
16,200,0.25,Global,FIFO,,167.43991811268677,3.919572252007472,0.9,1.0,0.24999999999999992,0.1414024829864502
16,200,0.25,Partitioned,FIFO,First-Fit Decreasing,69.62016717107396,3.893179214130232,1.0,1.0,0.24999999999999992,0.09364867210388184
16,200,0.25,Partitioned,FIFO,Best-Fit Decreasing,69.62016717107396,3.893179214130232,1.0,1.0,0.24999999999999992,0.09444117546081543
16,200,0.25,Partitioned,FIFO,Worst-Fit Decreasing,16.778737328259616,3.893179214130232,1.0,1.0,0.24999999999999992,0.09189748764038086
16,200,0.25,Partitioned,FIFO,Round-Robin,16.234986103051092,3.893179214130232,1.0,1.0,0.24999999999999992,0.0916435718536377
16,200,0.25,Global,HEFT,,166.11664916966998,4.364594111552233,0.835,1.0,0.25000000000000006,0.14738035202026367
16,200,0.25,Partitioned,HEFT,First-Fit Decreasing,75.40778112077697,3.500974893541397,1.0,1.0,0.24999999999999983,0.08749866485595703
16,200,0.25,Partitioned,HEFT,Best-Fit Decreasing,75.40778112077697,3.500974893541397,1.0,1.0,0.24999999999999983,0.08910417556762695
16,200,0.25,Partitioned,HEFT,Worst-Fit Decreasing,18.566877381737008,3.500974893541397,1.0,1.0,0.24999999999999983,0.08629822731018066
16,200,0.25,Partitioned,HEFT,Round-Robin,18.092529515233462,3.500974893541397,1.0,1.0,0.24999999999999983,0.08630967140197754
16,200,0.25,Global,LDF,,171.2881807198267,4.116452261018168,1.0,1.0,0.24999999999999997,0.1517810821533203
16,200,0.25,Partitioned,LDF,First-Fit Decreasing,72.4434518706898,3.6971757865191335,1.0,1.0,0.25000000000000017,0.09266233444213867
16,200,0.25,Partitioned,LDF,Best-Fit Decreasing,72.4434518706898,3.6971757865191335,1.0,1.0,0.25000000000000017,0.0939781665802002
16,200,0.25,Partitioned,LDF,Worst-Fit Decreasing,17.739656530853086,3.6971757865191335,1.0,1.0,0.25000000000000017,0.09176111221313477
16,200,0.25,Partitioned,LDF,Round-Robin,17.54623064933076,3.6971757865191335,1.0,1.0,0.25000000000000017,0.0911858081817627
16,200,0.5,Global,FIFO,,338.3786961703005,8.330546949625434,0.68,1.0,0.5,0.14593839645385742
16,200,0.5,Partitioned,FIFO,First-Fit Decreasing,138.6067091046321,7.2874295809545995,0.915,1.0,0.5,0.08874249458312988
16,200,0.5,Partitioned,FIFO,Best-Fit Decreasing,138.6067091046321,7.2874295809545995,0.915,1.0,0.5,0.0901646614074707
16,200,0.5,Partitioned,FIFO,Worst-Fit Decreasing,34.07146609148721,7.2874295809545995,1.0,1.0,0.5,0.08752965927124023
16,200,0.5,Partitioned,FIFO,Round-Robin,33.41054858281427,7.2874295809545995,1.0,1.0,0.5,0.08799457550048828
16,200,0.5,Global,HEFT,,311.17728195124494,8.049616269668453,0.68,1.0,0.5000000000000001,0.1477959156036377
16,200,0.5,Partitioned,HEFT,First-Fit Decreasing,154.1052628635742,7.679141906307934,0.815,1.0,0.49999999999999994,0.09732985496520996
16,200,0.5,Partitioned,HEFT,Best-Fit Decreasing,154.1052628635742,7.679141906307934,0.815,1.0,0.49999999999999994,0.09880876541137695
16,200,0.5,Partitioned,HEFT,Worst-Fit Decreasing,38.16741808454626,7.679141906307934,1.0,1.0,0.49999999999999994,0.09591984748840332
16,200,0.5,Partitioned,HEFT,Round-Robin,37.358959635552864,7.679141906307934,1.0,1.0,0.49999999999999994,0.09600400924682617
16,200,0.5,Global,LDF,,350.77705416730794,7.84337857508009,1.0,1.0,0.5000000000000001,0.1433250904083252
16,200,0.5,Partitioned,LDF,First-Fit Decreasing,139.62380072261556,7.383590579460971,1.0,1.0,0.4999999999999999,0.09289884567260742
16,200,0.5,Partitioned,LDF,Best-Fit Decreasing,139.62380072261556,7.383590579460971,1.0,1.0,0.4999999999999999,0.09476494789123535
16,200,0.5,Partitioned,LDF,Worst-Fit Decreasing,34.390825235997184,7.383590579460971,1.0,1.0,0.4999999999999999,0.09166479110717773
16,200,0.5,Partitioned,LDF,Round-Robin,33.81701846949336,7.383590579460971,1.0,1.0,0.4999999999999999,0.09162616729736328
16,200,0.75,Global,FIFO,,516.0520454336457,12.659336193268187,0.53,1.0,0.7499999999999993,0.13812637329101562
16,200,0.75,Partitioned,FIFO,First-Fit Decreasing,219.16933643240932,12.026969163194606,0.81,1.0,0.7500000000000007,0.09155559539794922
16,200,0.75,Partitioned,FIFO,Best-Fit Decreasing,219.16933643240932,12.026969163194606,0.81,1.0,0.7500000000000007,0.09265446662902832
16,200,0.75,Partitioned,FIFO,Worst-Fit Decreasing,53.23772264416363,12.026969163194606,1.0,1.0,0.7500000000000007,0.09019231796264648
16,200,0.75,Partitioned,FIFO,Round-Robin,51.82847127465784,12.026969163194606,1.0,1.0,0.7500000000000007,0.08953332901000977
16,200,0.75,Global,HEFT,,475.6085220964352,11.40324004622561,0.48,1.0,0.7499999999999999,0.14707326889038086
16,200,0.75,Partitioned,HEFT,First-Fit Decreasing,245.61729808176412,11.689296663516497,0.645,1.0,0.7499999999999999,0.0963282585144043
16,200,0.75,Partitioned,HEFT,Best-Fit Decreasing,245.61729808176412,11.689296663516497,0.645,1.0,0.7499999999999999,0.09856081008911133
16,200,0.75,Partitioned,HEFT,Worst-Fit Decreasing,60.332081847264035,11.689296663516497,1.0,1.0,0.7499999999999999,0.09588885307312012
16,200,0.75,Partitioned,HEFT,Round-Robin,58.70416262602809,11.689296663516497,1.0,1.0,0.7499999999999999,0.0946509838104248
16,200,0.75,Global,LDF,,507.3963281570412,11.413530114550287,0.775,1.0,0.7499999999999998,0.1416487693786621
16,200,0.75,Partitioned,LDF,First-Fit Decreasing,262.55015404760024,14.54139710196411,1.0,1.0,0.7499999999999999,0.0940086841583252
16,200,0.75,Partitioned,LDF,Best-Fit Decreasing,262.55015404760024,14.54139710196411,1.0,1.0,0.7499999999999999,0.09563636779785156
16,200,0.75,Partitioned,LDF,Worst-Fit Decreasing,65.03816917602359,14.54139710196411,1.0,1.0,0.7499999999999999,0.09265708923339844
16,200,0.75,Partitioned,LDF,Round-Robin,63.72893450680395,14.54139710196411,1.0,1.0,0.7499999999999999,0.09246015548706055
16,400,0.25,Global,FIFO,,177.25524776850438,3.876487326208614,0.885,1.0,0.24999999999999958,0.5962283611297607
16,400,0.25,Partitioned,FIFO,First-Fit Decreasing,72.08798533008954,3.8156356482533864,1.0,1.0,0.2500000000000001,0.21375656127929688
16,400,0.25,Partitioned,FIFO,Best-Fit Decreasing,72.08798533008954,3.8156356482533864,1.0,1.0,0.2500000000000001,0.21649980545043945
16,400,0.25,Partitioned,FIFO,Worst-Fit Decreasing,17.6725543505448,3.8156356482533864,1.0,1.0,0.2500000000000001,0.20817089080810547
16,400,0.25,Partitioned,FIFO,Round-Robin,17.404795554167798,3.8156356482533864,1.0,1.0,0.2500000000000001,0.20710086822509766
16,400,0.25,Global,HEFT,,157.30985519713695,3.7360678850936546,0.8925,1.0,0.25000000000000056,0.633737325668335
16,400,0.25,Partitioned,HEFT,First-Fit Decreasing,78.14306165640876,3.377622480771953,1.0,1.0,0.2499999999999997,0.21223735809326172
16,400,0.25,Partitioned,HEFT,Best-Fit Decreasing,78.14306165640876,3.377622480771953,1.0,1.0,0.2499999999999997,0.21456432342529297
16,400,0.25,Partitioned,HEFT,Worst-Fit Decreasing,19.183049622497247,3.377622480771953,1.0,1.0,0.2499999999999997,0.20600318908691406
16,400,0.25,Partitioned,HEFT,Round-Robin,18.716475543176415,3.377622480771953,1.0,1.0,0.2499999999999997,0.20572590827941895
16,400,0.25,Global,LDF,,186.794194758642,3.953648457222696,1.0,1.0,0.24999999999999997,0.6382405757904053
16,400,0.25,Partitioned,LDF,First-Fit Decreasing,73.43221783844086,3.6398118409588176,1.0,1.0,0.2500000000000001,0.20682215690612793
16,400,0.25,Partitioned,LDF,Best-Fit Decreasing,73.43221783844086,3.6398118409588176,1.0,1.0,0.2500000000000001,0.20992469787597656
16,400,0.25,Partitioned,LDF,Worst-Fit Decreasing,17.707987717283448,3.6398118409588176,1.0,1.0,0.2500000000000001,0.20234036445617676
16,400,0.25,Partitioned,LDF,Round-Robin,17.33925370513039,3.6398118409588176,1.0,1.0,0.2500000000000001,0.2023637294769287
16,400,0.5,Global,FIFO,,335.34629648224603,7.0826223979723295,0.685,1.0,0.5000000000000002,0.587665319442749
16,400,0.5,Partitioned,FIFO,First-Fit Decreasing,154.57071765510673,8.481023487483627,0.8975,1.0,0.5000000000000002,0.21416807174682617
16,400,0.5,Partitioned,FIFO,Best-Fit Decreasing,154.57071765510673,8.481023487483627,0.8975,1.0,0.5000000000000002,0.21771478652954102
16,400,0.5,Partitioned,FIFO,Worst-Fit Decreasing,37.947341188606735,8.481023487483627,1.0,1.0,0.5000000000000002,0.2093358039855957
16,400,0.5,Partitioned,FIFO,Round-Robin,37.18528213961476,8.481023487483627,1.0,1.0,0.5000000000000002,0.20868778228759766
16,400,0.5,Global,HEFT,,286.1841692199902,6.163846948802602,0.7,1.0,0.5,0.6251838207244873
16,400,0.5,Partitioned,HEFT,First-Fit Decreasing,157.35167524639917,6.863623503190372,0.8675,1.0,0.5000000000000004,0.21132659912109375
16,400,0.5,Partitioned,HEFT,Best-Fit Decreasing,157.35167524639917,6.863623503190372,0.8675,1.0,0.5000000000000004,0.21448326110839844
16,400,0.5,Partitioned,HEFT,Worst-Fit Decreasing,38.758834188915834,6.863623503190372,1.0,1.0,0.5000000000000004,0.2061314582824707
16,400,0.5,Partitioned,HEFT,Round-Robin,37.89091662516323,6.863623503190372,1.0,1.0,0.5000000000000004,0.20505189895629883
16,400,0.5,Global,LDF,,354.6064603306802,7.733879077304671,1.0,1.0,0.5000000000000002,0.636176347732544
16,400,0.5,Partitioned,LDF,First-Fit Decreasing,146.8483997958184,7.0319407075938685,1.0,1.0,0.5000000000000003,0.197357177734375
16,400,0.5,Partitioned,LDF,Best-Fit Decreasing,146.8483997958184,7.0319407075938685,1.0,1.0,0.5000000000000003,0.2000889778137207
16,400,0.5,Partitioned,LDF,Worst-Fit Decreasing,35.68469483395113,7.0319407075938685,1.0,1.0,0.5000000000000003,0.1923518180847168
16,400,0.5,Partitioned,LDF,Round-Robin,34.94532195744325,7.0319407075938685,1.0,1.0,0.5000000000000003,0.19112348556518555
16,400,0.75,Global,FIFO,,491.3589413027426,10.624634707589694,0.4725,1.0,0.7499999999999987,0.5813148021697998
16,400,0.75,Partitioned,FIFO,First-Fit Decreasing,223.8091611505845,11.044207990816904,0.82,1.0,0.7500000000000007,0.21235084533691406
16,400,0.75,Partitioned,FIFO,Best-Fit Decreasing,223.8091611505845,11.044207990816904,0.82,1.0,0.7500000000000007,0.21548223495483398
16,400,0.75,Partitioned,FIFO,Worst-Fit Decreasing,54.96550710217519,11.044207990816904,1.0,1.0,0.7500000000000007,0.2072145938873291
16,400,0.75,Partitioned,FIFO,Round-Robin,53.703357905190735,11.044207990816904,1.0,1.0,0.7500000000000007,0.20601367950439453
16,400,0.75,Global,HEFT,,411.8164705765159,9.804409580924505,0.53,1.0,0.7500000000000001,0.622081995010376
16,400,0.75,Partitioned,HEFT,First-Fit Decreasing,247.57339592340998,11.613327942622373,0.7475,1.0,0.75,0.2119584083557129
16,400,0.75,Partitioned,HEFT,Best-Fit Decreasing,247.57339592340998,11.613327942622373,0.7475,1.0,0.75,0.21568632125854492
16,400,0.75,Partitioned,HEFT,Worst-Fit Decreasing,60.52844607361359,11.613327942622373,1.0,1.0,0.75,0.2073686122894287
16,400,0.75,Partitioned,HEFT,Round-Robin,59.15517243273207,11.613327942622373,1.0,1.0,0.75,0.20641469955444336
16,400,0.75,Global,LDF,,514.1796999760077,11.240380927828896,0.765,1.0,0.7499999999999994,0.6356656551361084
16,400,0.75,Partitioned,LDF,First-Fit Decreasing,227.0095659331226,11.895485605729343,1.0,1.0,0.750000000000001,0.20440268516540527
16,400,0.75,Partitioned,LDF,Best-Fit Decreasing,227.0095659331226,11.895485605729343,1.0,1.0,0.750000000000001,0.2076570987701416
16,400,0.75,Partitioned,LDF,Worst-Fit Decreasing,54.98261845661392,11.895485605729343,1.0,1.0,0.750000000000001,0.19966769218444824
16,400,0.75,Partitioned,LDF,Round-Robin,54.38249678431472,11.895485605729343,1.0,1.0,0.750000000000001,0.19829535484313965
16,600,0.25,Global,FIFO,,177.51671074770672,3.7120264213167875,0.8566666666666667,1.0,0.2499999999999997,1.6388607025146484
16,600,0.25,Partitioned,FIFO,First-Fit Decreasing,72.15314452023608,3.6984520288721585,0.9983333333333333,1.0,0.24999999999999992,0.35136866569519043
16,600,0.25,Partitioned,FIFO,Best-Fit Decreasing,72.15314452023608,3.6984520288721585,0.9983333333333333,1.0,0.24999999999999992,0.3555929660797119
16,600,0.25,Partitioned,FIFO,Worst-Fit Decreasing,17.743916100602043,3.6984520288721585,1.0,1.0,0.24999999999999992,0.33823156356811523
16,600,0.25,Partitioned,FIFO,Round-Robin,17.445967150584515,3.6984520288721585,1.0,1.0,0.24999999999999992,0.33920884132385254
16,600,0.25,Global,HEFT,,153.29612651661432,3.3492655896764023,0.8466666666666667,1.0,0.25000000000000033,1.7944774627685547
16,600,0.25,Partitioned,HEFT,First-Fit Decreasing,76.0400854180134,3.4028828068696564,0.9933333333333333,1.0,0.2500000000000002,0.3461284637451172
16,600,0.25,Partitioned,HEFT,Best-Fit Decreasing,76.0400854180134,3.4028828068696564,0.9933333333333333,1.0,0.2500000000000002,0.35054802894592285
16,600,0.25,Partitioned,HEFT,Worst-Fit Decreasing,18.66685921454753,3.4028828068696564,1.0,1.0,0.2500000000000002,0.3348081111907959
16,600,0.25,Partitioned,HEFT,Round-Robin,18.093923275937797,3.4028828068696564,1.0,1.0,0.2500000000000002,0.33218884468078613
16,600,0.25,Global,LDF,,191.40352500444263,3.7700875472387954,1.0,1.0,0.25000000000000006,1.7917225360870361
16,600,0.25,Partitioned,LDF,First-Fit Decreasing,77.55951239493288,3.8320054631511744,1.0,1.0,0.25000000000000006,0.34667468070983887
16,600,0.25,Partitioned,LDF,Best-Fit Decreasing,77.55951239493288,3.8320054631511744,1.0,1.0,0.25000000000000006,0.35146093368530273
16,600,0.25,Partitioned,LDF,Worst-Fit Decreasing,18.87018433794173,3.8320054631511744,1.0,1.0,0.25000000000000006,0.335526704788208
16,600,0.25,Partitioned,LDF,Round-Robin,18.459079624952466,3.8320054631511744,1.0,1.0,0.25000000000000006,0.3327007293701172
16,600,0.5,Global,FIFO,,327.69296434976496,6.950928629921829,0.6483333333333333,1.0,0.49999999999999983,1.6322863101959229
16,600,0.5,Partitioned,FIFO,First-Fit Decreasing,150.1033339320518,7.368756026590277,0.8983333333333333,1.0,0.499999999999999,0.3371162414550781
16,600,0.5,Partitioned,FIFO,Best-Fit Decreasing,150.1033339320518,7.368756026590277,0.8983333333333333,1.0,0.499999999999999,0.3428013324737549
16,600,0.5,Partitioned,FIFO,Worst-Fit Decreasing,36.396569427960024,7.368756026590277,1.0,1.0,0.499999999999999,0.3261098861694336
16,600,0.5,Partitioned,FIFO,Round-Robin,35.43972739765274,7.368756026590277,1.0,1.0,0.499999999999999,0.3233628273010254
16,600,0.5,Global,HEFT,,303.770476431593,6.904685884534239,0.6683333333333333,1.0,0.4999999999999994,1.7812886238098145
16,600,0.5,Partitioned,HEFT,First-Fit Decreasing,162.97539960583526,7.127258228669813,0.8616666666666667,1.0,0.49999999999999967,0.34308958053588867
16,600,0.5,Partitioned,HEFT,Best-Fit Decreasing,162.97539960583526,7.127258228669813,0.8616666666666667,1.0,0.49999999999999967,0.34813976287841797
16,600,0.5,Partitioned,HEFT,Worst-Fit Decreasing,39.88258344842654,7.127258228669813,1.0,1.0,0.49999999999999967,0.33068299293518066
16,600,0.5,Partitioned,HEFT,Round-Robin,38.88194892392668,7.127258228669813,1.0,1.0,0.49999999999999967,0.32849979400634766
16,600,0.5,Global,LDF,,351.10035727668304,7.602455029469876,1.0,1.0,0.4999999999999996,1.7978763580322266
16,600,0.5,Partitioned,LDF,First-Fit Decreasing,146.8141064160307,7.46881005468542,1.0,1.0,0.49999999999999967,0.3464701175689697
16,600,0.5,Partitioned,LDF,Best-Fit Decreasing,146.8141064160307,7.46881005468542,1.0,1.0,0.49999999999999967,0.3511526584625244
16,600,0.5,Partitioned,LDF,Worst-Fit Decreasing,35.63341576047728,7.46881005468542,1.0,1.0,0.49999999999999967,0.3343937397003174
16,600,0.5,Partitioned,LDF,Round-Robin,35.189844753235725,7.46881005468542,1.0,1.0,0.49999999999999967,0.33290982246398926
16,600,0.75,Global,FIFO,,507.1044311933888,10.498150690479637,0.47333333333333333,1.0,0.7500000000000003,1.637162446975708
16,600,0.75,Partitioned,FIFO,First-Fit Decreasing,224.5870742112081,10.74730966188204,0.8016666666666666,1.0,0.750000000000001,0.3395233154296875
16,600,0.75,Partitioned,FIFO,Best-Fit Decreasing,224.5870742112081,10.74730966188204,0.8016666666666666,1.0,0.750000000000001,0.3436625003814697
16,600,0.75,Partitioned,FIFO,Worst-Fit Decreasing,55.02891592976977,10.74730966188204,1.0,1.0,0.750000000000001,0.3288898468017578
16,600,0.75,Partitioned,FIFO,Round-Robin,53.62207515171704,10.74730966188204,1.0,1.0,0.750000000000001,0.32541537284851074
16,600,0.75,Global,HEFT,,453.3776047689043,10.453942760626346,0.49166666666666664,1.0,0.7499999999999993,1.8102679252624512
16,600,0.75,Partitioned,HEFT,First-Fit Decreasing,239.2143844547474,10.785589356187465,0.7183333333333334,1.0,0.7500000000000008,0.35086727142333984
16,600,0.75,Partitioned,HEFT,Best-Fit Decreasing,239.2143844547474,10.785589356187465,0.7183333333333334,1.0,0.7500000000000008,0.3543872833251953
16,600,0.75,Partitioned,HEFT,Worst-Fit Decreasing,58.92535652421795,10.785589356187465,1.0,1.0,0.7500000000000008,0.3379786014556885
16,600,0.75,Partitioned,HEFT,Round-Robin,57.55185736788291,10.785589356187465,1.0,1.0,0.7500000000000008,0.33674192428588867
16,600,0.75,Global,LDF,,542.1325875481627,11.417509352276117,0.745,1.0,0.7500000000000012,1.8262009620666504
16,600,0.75,Partitioned,LDF,First-Fit Decreasing,209.179404598525,10.053000096644297,1.0,1.0,0.7499999999999993,0.3425469398498535
16,600,0.75,Partitioned,LDF,Best-Fit Decreasing,209.179404598525,10.053000096644297,1.0,1.0,0.7499999999999993,0.3486802577972412
